name	gender	meaning
Roland	Means "famous land" from the Germanic elements hrod "fame" and land. Roland was a semi-legendary French hero whose story is told in the medieval epic 'La Chanson de Roland', in which he is a nephew of Charlemagne killed in battle with the Saracens. The Normans introduced this name to England.	0
Rolf	From the Germanic name Hrolf (or its Old Norse cognate Hrólfr), a contracted form of Hrodulf (see RUDOLF). The Normans introduced this name to England but it soon became rare. In the modern era it has occasionally been used in the English-speaking world as a German import.	0
Romà	Catalan form of Romanus (see ROMAN).	0
Romaeus	Latin form of ROMEO.	0
Romana	Feminine form of Romanus (see ROMAN).	1
Romanus	Latin form of ROMAN.	0
Romulus	Means "of Rome" in Latin. In Roman legend Romulus and Remus were the founders of the city of Rome.	0
Ron  (2)	Means "song, joy" in Hebrew.	0
Rona  (2)	Feminine variant of RON  (2).	1
Ronalda	Feminine form of RONALD.	1
Ronen	Derived from Hebrew רוֹן (ron) meaning "song, joy".	0
Rong	From Chinese 荣 (róng) meaning "glory, honour, flourish, prosper", 融 (róng) meaning "fuse, harmonize" or 容 (róng) meaning "appearance, form" (which is usually only feminine). Other Chinese characters can form this name as well.	0
Roni  (1)	Means "my joy" or "my song" in Hebrew.	1
Ronit  (2)	Strictly feminine form of RON  (2).	1
Ronne	Frisian short form of Germanic names beginning with the element hraban meaning "raven".	0
Roparzh	Breton form of ROBERT.	0
Rorie	Variant of RORY.	0
Rosa  (2)	Means "dew" in Bulgarian and Macedonian.	1
Rosalía	Spanish and Galician form of ROSALIA.	1
Rosalia	Late Latin name derived from rosa "rose". This was the name of a 12th-century Sicilian saint.	1
Rosario	Means "rosary", and is taken from the Spanish title of the Virgin Mary Nuestra Señora del Rosario meaning "Our Lady of the Rosary". This name is feminine in Spanish and masculine in Italian.	0
Rose	Originally a Norman form of a Germanic name, which was composed of the elements hrod "fame" and heid "kind, sort, type". The Normans introduced it to England in the forms Roese and Rohese. From an early date it was associated with the word for the fragrant flower rose (derived from Latin rosa). When the name was revived in the 19th century, it was probably with the flower in mind.	1
Rosella	Italian diminutive of ROSA  (1).	1
Roser	Catalan (feminine) form of ROSARIO.	1
Roshan	Means "light, bright" in Persian.	0
Roshanak	Original Persian form of ROXANA.	1
Roshanara	Possibly means "light of the assembly" in Persian. This was the name of a daughter of the 17th-century Mughal emperor Shah Jahan.	1
Roshni	Means "brilliance, luster" in Persian.	1
Rosica	Variant transcription of ROSITSA.	1
Rosie	Diminutive of ROSE.	1
Rositsa	Diminutive of ROSA  (2).	1
Ross	From a Scottish and English surname which originally indicated a person from a place called Ross (such as the region of Ross in northern Scotland), derived from Gaelic ros meaning "promontory, headland". A famous bearer of the surname was Sir James Clark Ross (1800-1862), an Antarctic explorer.	0
Rostam	Meaning unknown. Rostam was a warrior hero in Persian legend. The 11th-century Persian poet Firdausi recorded his tale in the 'Shahnameh'.	0
Rostislav	Derived from the Slavic elements rasti "growth" and slava "glory".	0
Rostom	Georgian form of ROSTAM.	0
Rotem	From the name of a desert plant (species Retama raetam), possibly derived from Hebrew רְתֹם (retom) meaning "to bind".	0
Rouben	Biblical Greek form of REUBEN, as well as a variant transcription of Armenian RUBEN.	0
Roul	Norman French form of ROLF.	0
Routh	Greek form of RUTH  (1).	1
Roxana	Latin form of Ρωξανη (Roxane), the Greek form of the Persian or Bactrian name روشنک (Roshanak) which meant "bright" or "dawn". This was the name of Alexander the Great's first wife, a daughter of the Bactrian nobleman Oxyartes. In the modern era it came into use during the 17th century. In the English-speaking world it was popularized by Daniel Defoe, who used it in his novel 'Roxana' (1724).	1
Roxelana	From a Turkish nickname meaning "Ruthenian". This referred to the region of Ruthenia, covering Belarus, Ukraine and western Russia. Roxelana, also known by the name Hürrem, was a slave and then a concubine of Süleyman the Magnificent, sultan of the Ottoman Empire. She eventually became his wife and produced his heir, Selim II.	1
Royse	Medieval variant of ROSE.	1
Rožė	Means "rose" in Lithuanian. It is a cognate of ROSA  (1).	1
Roza  (1)	Means "rose" in some Slavic languages. It is a cognate of ROSA  (1).	1
Rozālija	Latvian form of ROSALIA.	1
Rozabela	Means "rosy-beautiful" in Esperanto.	1
Rozalia	Polish and Romanian form of ROSALIA.	1
Rozalija	Form of ROSALIA.	1
Rozenn	Means "rose" in Breton.	1
Ru	From Chinese 儒 (rú) meaning "scholar", 如 (rú) meaning "like, as, if", or other characters with similar pronunciations.	0
Rúna	Old Norse form of RUNA.	1
Rúni	Old Norse form of RUNE.	0
Růžena	Derived from Czech růže meaning "rose".	1
Rūta	Means "rue" in Lithuanian, the rue plant being a bitter medicinal herb which is a national symbol of Lithuania. This is also the Lithuanian form of RUTH  (1).	1
Ruadh	Gaelic byname meaning "red", often a nickname for one with red hair. This was the nickname of the Scottish outlaw Raibeart Ruadh MacGregor (1671-1734), known as Rob Roy in English.	0
Ruaidhrí	Means "red king" from Irish ruadh "red" combined with rí "king". This was the name of the last high king of Ireland, reigning in the 12th century.	0
Ruairi	Scottish cognate of RUAIDHRÍ.	0
Ruairidh	Scottish cognate of RUAIDHRÍ.	0
Ruaraidh	Scottish cognate of RUAIDHRÍ.	0
Ruaridh	Scottish cognate of RUAIDHRÍ.	0
Rubena	Means "like a ruby" in Esperanto.	1
Ruchel	Yiddish form of RACHEL.	1
Rudo	Means "love" in Shona.	0
Rudolf	From the Germanic name Hrodulf, which was derived from the elements hrod "fame" and wulf "wolf". It was borne by three kings of Burgundy, as well as several Habsburg rulers of the Holy Roman Empire and Austria. Anthony Hope used this name for the hero in his popular novel 'The Prisoner of Zenda' (1894).	0
Rudy	Diminutive of RUDOLF.	0
Rufaro	Means "happiness" in Shona.	1
Rufina	Feminine form of RUFINUS.	1
Rufinus	Roman cognomen which was derived from the cognomen RUFUS. It was borne by several early saints.	0
Rufus	Roman cognomen which meant "red-haired" in Latin. Several early saints had this name, including one mentioned in one of Paul's epistles in the New Testament. As a nickname it was used by William II Rufus, a king of England, because of his red hair. It came into general use in the English-speaking world after the Protestant Reformation.	0
Ruiha	Maori form of LOUISA.	1
Rukmini	Means "adorned with gold" in Sanskrit. In Hindu belief this is the name of a princess who became the wife of Krishna.	1
Rumbidzai	Means "praise" in Shona.	1
Rumen	Means "ruddy, red-cheeked" in Bulgarian and Macedonian.	0
Rumena	Feminine form of RUMEN.	1
Runa	Feminine form of RUNE.	1
Rune	Derived from Old Norse rún meaning "secret lore".	0
Rupinder	Means "greatest beauty" from Sanskrit रूप (rupa) "beauty" combined with the name of the Hindu god INDRA, used here to mean "greatest".	1
Ruqayyah	Derived either from Arabic رقى (ruqia) meaning "rise, ascent" or from رقية (ruqyah) meaning "spell, charm, incantation". This was the name of one of the daughters of the Prophet Muhammad. She became a wife of Uthman, the third caliph of the Muslims.	1
Rusiko	Diminutive of RUSUDAN.	1
Ruslan	Form of YERUSLAN used by Aleksandr Pushkin in his poem 'Ruslan and Ludmila' (1820), which was loosely based on Russian and Tatar folktales of Yeruslan Lazarevich.	0
Ruslana	Feminine form of RUSLAN.	1
Rustam	Kazakh, Uzbek, Azerbaijani and Tajik form of ROSTAM.	0
Rusudan	Possibly derived from Persian روز (ruz) meaning "day". This name was borne by a 13th-century ruling queen of Georgia.	1
Rusudani	Variant of RUSUDAN.	1
Rut	Cognate of RUTH  (1).	1
Rutendo	Means "faith" in Shona.	0
Rutger	Dutch form of ROGER.	0
Ruth  (1)	From a Hebrew name which was derived from the Hebrew word רְעוּת (re'ut) meaning "friend". This is the name of the central character in the Book of Ruth in the Old Testament, a Moabite woman who was the ancestor of King David. As a Christian name, Ruth has been in use since the Protestant Reformation. It became very popular in America following the birth of "Baby" Ruth Cleveland (1891-1904), the daughter of President Grover Cleveland.	1
Ruth  (2)	Limburgish short form of RUTGER.	0
Ruxandra	Romanian form of ROXANA.	1
Ruža	Means "rose" in Croatian and Serbian. It is a cognate of ROSA  (1).	1
Ruzha	Means "hollyhock" in Bulgarian and Macedonian (referring to flowering plants from the genera Alcea and Althaea).	1
Ryann	Feminine variant of RYAN.	1
Rylie	Feminine variant of RILEY.	1
Ryo	Variant transcription of RYOU.	0
Ryoichi	Variant transcription of RYOUICHI.	0
Ryota	Variant transcription of RYOUTA.	0
Ryou	From Japanese 涼 (ryou) meaning "cool, refreshing", 遼 (ryou) meaning "distant" or 諒 (ryou) meaning "reality", as well as other kanji which have the same pronunciation.	0
Ryouichi	From Japanese 良 (ryou) meaning "good" or 亮 (ryou) meaning "clear" combined with 一 (ichi) meaning "one". Other kanji combinations are possible.	0
Ryouta	From Japanese 涼 (ryou) meaning "cool, refreshing", 亮 (ryou) meaning "clear" or 良 (ryou) meaning "good" combined with 太 (ta) meaning "thick, big". This name can also be formed of other kanji combinations.	0
Ryuu	From Japanese 竜, 龍 (ryuu) meaning "dragon", as well as other kanji with the same pronunciation.	0
Ryuunosuke	From Japanese 竜, 龍 (ryuu) meaning "dragon" or 隆 (ryuu) meaning "noble, prosperous" combined with 之 (no), a possessive marker, and 介 (suke) meaning "forerunner, herald". Other kanji combinations are also possible.	0
ŚWiętomierz	Derived from the Slavic elements svetu "blessed, holy" and miru "peace, world".	0
ŞAdi̇	Turkish form of SHADI  (1).	0
ŞAdi̇ye	Turkish feminine form of SHADI  (1).	1
ŞAhnaz	Turkish form of SHAHNAZ.	1
ŞAhi̇n	Turkish form of SHAHIN.	0
ŞAki̇r	Turkish form of SHAKIR.	0
ŞIrin	Kurdish form of SHIRIN.	1
ŞIvan	Means "shepherd" in Kurdish.	0
ŠÁRka	Meaning unknown. In Czech legend Šárka was a maiden who joined other women in declaring war upon men. She tricked the men by having herself tied to a tree, and, after they came to her rescue, offering them mead laced with a sleeping potion. After the men fell asleep the other women slew them.	1
ŠImon	Czech and Slovak form of SIMON.	0
ŠImona	Czech variant of SIMONA.	1
ŠIwa	Variant of ŽIVA.	1
ŠTefánia	Slovak feminine form of STEPHEN.	1
ŠTefan	Slovene and Slovak form of STEPHEN.	0
ȘTefan	Romanian form of STEPHEN.	0
ȘTefania	Romanian feminine form of STEPHEN.	1
Sa'adat	Means "happiness, luck" in Arabic.	1
Sa'd	Means "fortune, good luck" in Arabic. This was the name of a successful military commander for the Muslims during the early years of Islam.	0
Sa'di	Means "fortunate, lucky" in Arabic.	0
Sa'dia	Feminine form of SA'DI.	1
Sa'id	Means "happy, lucky" in Arabic. This was the name of a companion of the Prophet Muhammad.	0
Sa'ida	Feminine form of SA'ID.	1
Sámuel	Hungarian form of SAMUEL.	0
Sándor	Hungarian form of ALEXANDER.	0
Sára	Hungarian, Czech and Slovak form of SARAH.	1
Sári	Hungarian diminutive of SARAH.	1
Sárika	Hungarian diminutive of SARAH.	1
Säde	Means "ray of light" in Finnish.	1
Saam	Variant transcription of SAM  (2).	0
Saana	From the name of a mountain in northern Finland.	1
Saara	Finnish form of SARAH.	1
Saba	Georgian form of SABAS.	0
Sabah	Means "morning" in Arabic and Turkish.	0
Sabah Ud-Din	Means "morning of religion", derived from Arabic صباح (sabah) "morning" and دين (din) "religion".	0
Sabahatti̇n	Turkish form of SABAH UD-DIN.	0
Sabahudin	Bosnian form of SABAH UD-DIN.	0
Sabas	From a Greek name which was derived from Hebrew סַבָא (sava') meaning "old man". Saints bearing this name include a 4th-century Gothic martyr, a 5th-century Cappadocian hermit, and a 12th-century archbishop of Serbia who is the patron saint of that country.	0
Sabbas	Variant of SABAS.	0
Sabeen	Means "follower of another religion" in Arabic. This name was given to Muhammad and other Muslims by non-Muslim Arabs.	1
Sabela	Galician form of ISABEL.	1
Sabella	Short form of ISABELLA.	1
Sabellius	Latin form of SAVELIY.	0
Sabien	Dutch form of SABINA.	1
Sabia	Latinized form of SADB.	1
Sabina	Feminine form of Sabinus, a Roman cognomen meaning "Sabine" in Latin. The Sabines were an ancient people who lived in central Italy, their lands eventually taken over by the Romans after several wars. According to legend, the Romans abducted several Sabine women during a raid, and when the men came to rescue them, the women were able to make peace between the two groups. This name was borne by several early saints.	1
Sabine	French and German form of SABINA.	1
Sabinus	Latin masculine form of SABINA.	0
Sabino	Italian form of Sabinus (see SABINA).	0
Sable	From the English word meaning "black", derived from the name of the black-furred mammal native to Northern Asia, ultimately of Slavic origin.	1
Sabri	Means "patient" in Arabic.	0
Sabri̇	Turkish form of SABRI.	0
Sabri̇ye	Turkish form of SABRIYYA.	1
Sabrina	Latinized form of Habren, the original Welsh name of the River Severn. According to Geoffrey of Monmouth, Sabrina was the name of a princess who was drowned in the Severn. Supposedly the river was named for her, but it is more likely that her name was actually derived from that of the river, which is of unknown meaning. She appears as a water nymph in John Milton's masque 'Comus' (1634). It was popularized as a given name by Samuel A. Taylor's play 'Sabrina Fair' (1953) and the movie adaptation that followed it the next year.	1
Sabriyya	Feminine form of SABRI.	1
Sabryna	Variant of SABRINA.	1
Saburo	Variant transcription of SABUROU.	0
Saburou	From Japanese 三 (sabu) meaning "three" and 郎 (rou) meaning "son". This was traditionally a name for the third son. Other kanji combinations are possible as well.	0
